trade_date,next_trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,selected_count,date_security_count,cash_weight,benchmark_source,selected_codes,portfolio_value,cash,invested_value,buy_turnover,sell_turnover,commission,dividend_cash,defensive_state,effective_target_exposure,experiment_layer
2022-04-11,,-0.014976288383695135,-0.030892721655868982,0.015916433272173847,0.9971726044,0.8101112006828528,1.2153784721097778,0,89,0.0115718225200772,000300.XSHG,,1994345.2088,23078.208799999906,1971267.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-12,,0.038527432292543295,0.019487472165109487,0.019039960127433808,1.0355911044000001,0.8258982201568034,1.2385192297584893,0,90,0.011142529470340971,000300.XSHG,,2071182.2088,23078.208799999906,2048104.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-13,,-0.013341172921724431,-0.009624470989026301,-0.00371670193269813,1.0217751044,0.8179493866970158,1.2339160229435622,0,90,0.011293193923310423,000300.XSHG,,2043550.2088,23078.208799999906,2020472.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-14,,0.027980227622386833,0.012520109958596315,0.015460117663790518,1.0503646044000001,0.8281902029590288,1.2529925098455061,0,90,0.010985808500840941,000300.XSHG,,2100729.2088,23078.208799999906,2077651.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-15,,-0.016876044685574465,-0.0006727789348620616,-0.016203265750712403,1.0326386044,0.8276330140364189,1.2326899392248272,0,90,0.011174387971583327,000300.XSHG,,2065277.2088,23078.208799999906,2042199.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-18,,-0.0041423010739418675,-0.005340495374515086,0.0011981943005732187,1.0283611044,0.8232130437531614,1.2341669412843803,0,90,0.011220868185920425,000300.XSHG,,2056722.2088,23078.208799999906,2033644.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-19,,-0.004675886689438302,-0.0075557198335246545,0.0028798331440863523,1.0235526044,0.8169930766312594,1.2377211361472267,0,90,0.011273582178772437,000300.XSHG,,2047105.2088,23078.208799999906,2024027.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-20,,-0.002060959046884192,-0.015504607124718794,0.013443648077834602,1.0214431044,0.8043259199544764,1.2543606235200877,0,90,0.011296864553976379,000300.XSHG,,2042886.2088,23078.208799999906,2019808.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-21,,-0.03261806737593165,-0.018414116178923523,-0.014203951197008124,0.9881256044000001,0.7895149690187152,1.2365437464401596,0,90,0.011677770871048945,000300.XSHG,,1976251.2088,23078.208799999906,1953173.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-22,,0.0037221988617868185,0.00435954482548051,-0.0006373459636936918,0.9918036044000001,0.7929568949165402,1.2357556402744354,0,91,0.011634465078376713,000300.XSHG,,1983607.2088,23078.208799999906,1960529.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-25,,-0.05233647041583589,-0.04942129197034828,-0.0029151784454876095,0.9398961044000002,0.753767940692969,1.2321531920680175,0,91,0.012276999921567026,000300.XSHG,,1879792.2088,23078.208799999906,1856714.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-26,,-0.024738904535457462,-0.008070963666246378,-0.016667940869211084,0.9166441044000002,0.7476843070308548,1.2116157355208181,0,91,0.012588423734588908,000300.XSHG,,1833288.2088,23078.208799999906,1810210.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-27,,0.009360230386924462,0.02944409796729497,-0.020083867580370507,0.9252241044000002,0.7696991970156803,1.187281805530325,0,91,0.012471685881425415,000300.XSHG,,1850448.2088,23078.208799999906,1827370.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-28,,-0.012226767489305845,0.006563916684208193,-0.01879068417351404,0.9139116044000002,0.7747514384167932,1.1649719680976451,0,91,0.012626061803401206,000300.XSHG,,1827823.2088,23078.208799999906,1804745.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
2022-04-29,,0.053701583133109354,0.024260987322467287,0.029440595810642067,0.9629901044000001,0.7935476732422863,1.199269436941136,0,91,0.011982578374665128,000300.XSHG,,1925980.2088,23078.208799999906,1902902.0,0.0,0.0,0.0,0.0,risk_on,0.995,engineering_smoke_test
