trade_date,code,side,amount,price,value,commission,target_amount,reason
2026-01-07,603323.XSHG,buy,6200,5.08,31496.0,9.448799999999999,27900,
2026-04-01,600011.XSHG,sell,19100,7.07,135037.0,40.5111,0,
2026-04-01,601991.XSHG,sell,39100,4.02,157181.99999999997,47.15459999999999,0,
2026-04-01,000543.XSHE,sell,200,8.47,1694.0000000000002,5.0,17200,
2026-04-01,000755.XSHE,sell,28100,5.25,147525.0,44.25749999999999,0,
2026-04-01,601860.XSHG,sell,50900,2.8,142520.0,42.75599999999999,0,
2026-04-01,600377.XSHG,sell,100,12.12,1212.0,5.0,11700,
2026-04-01,000548.XSHE,sell,26000,5.56,144560.0,43.367999999999995,0,
2026-04-01,601000.XSHG,sell,36200,4.69,169778.0,50.9334,0,
2026-04-01,600027.XSHG,sell,28300,4.74,134142.0,40.242599999999996,0,
2026-04-01,001872.XSHE,sell,300,22.0,6600.0,5.0,7000,
2026-04-01,600017.XSHG,sell,400,3.12,1248.0,5.0,46500,
2026-04-01,601006.XSHG,sell,300,5.37,1611.0,5.0,27000,
2026-04-01,600795.XSHG,sell,28400,4.87,138308.0,41.492399999999996,0,
2026-04-01,002039.XSHE,sell,100,18.77,1877.0,5.0,7700,
2026-04-01,600018.XSHG,sell,25900,5.11,132349.0,39.704699999999995,0,
2026-04-01,000027.XSHE,sell,400,7.02,2808.0,5.0,21000,
2026-04-01,601298.XSHG,sell,16700,8.65,144455.0,43.336499999999994,0,
2026-04-01,002839.XSHE,sell,31000,4.52,140120.0,42.035999999999994,0,
2026-04-01,600717.XSHG,sell,200,4.64,927.9999999999999,5.0,31100,
2026-04-01,000001.XSHE,buy,200,11.09,2218.0,5.0,12300,
2026-04-01,000828.XSHE,buy,400,10.08,4032.0,5.0,13200,
2026-04-01,600012.XSHG,buy,3000,15.53,46590.0,13.976999999999999,3000,
2026-04-01,600020.XSHG,buy,1100,3.91,4301.0,5.0,34300,
2026-04-01,600023.XSHG,buy,8700,5.47,47589.0,14.276699999999998,8700,
